ì˙ït,ójì˙_x,ë‰îÑè„çáåv,ë‰îÑè„,ë‰ëeóòçáåv,ë‰ëeóò,ë≈çû,ëçë≈çû,óòâvó¶,óLå¯S,ì¸è‹S1,BA,MY,èoã ó¶,ãqëÿó¶,ã íPâø,ã óò,äÑêî,èüó¶,åiïiäzïΩãœ,ë‰êî,å≥ÉtÉ@ÉCÉã,ójì˙_y,ïΩãœãCâ∑,ç≈çÇãCâ∑,ç≈í·ãCâ∑,ì˙è∆éûä‘(éûä‘),ïΩãœåªínãCà≥(hPa),ç≈ëÂïóë¨(m/s),ç≈ëÂïóë¨(m/s).2,ïΩãœïóë¨(m/s),ç~êÖó 
2024/11/9,ìy,11398100,19652,1328842,2291,24489,14203790,0.1166,5.7,5.96,85.28,12641,0.9836,1.6547,0.802,0.094,9.57,0.3983,18808,580,2024,ìy,18.6,21.3,16.2,0,1022.4,3.4,ñkñkìå,1.7,0.5
2024/11/10,ì˙,7983200,13764,2071407,3571,16817,9753790,0.2595,5.57,5.78,84.79,9044,0.924,1.5562,0.818,0.212,8.12,0.3293,11171,580,2024,ì˙,18.5,20.5,17.3,0,1018.9,4,ñkìå,1.6,34.5
2024/11/11,åé,6891400,11882,1712994,2953,14695,8523130,0.2486,5.58,5.81,84.99,7962,0.9274,1.5697,0.809,0.201,8.18,0.3121,9720,580,2024,åé,20.1,23.8,17.3,4.9,1014.9,4.3,ìåñkìå,2.1,5.5
2024/11/12,âŒ,6771800,11676,936794,1615,14869,8624280,0.1383,5.57,5.81,85.27,8347,0.9576,1.5285,0.785,0.109,8.96,0.3328,10465,580,2024,âŒ,21,26.4,18,6.7,1014.3,4.7,ñkìå,2.2,0
2024/11/13,êÖ,7450100,12845,1668084,2876,16381,9500920,0.2239,5.56,5.79,84.91,8822,0.9478,1.5704,0.784,0.176,8.69,0.3397,11158,580,2024,êÖ,18.8,23.6,14.9,8.4,1017.1,4.7,ìåñkìå,2,0
2024/11/14,ñÿ,8429600,14534,2057480,3547,19917,11551780,0.2441,5.58,5.81,84.74,9694,0.9215,1.5977,0.73,0.178,8,0.3172,11631,580,2024,ñÿ,19,23.8,14.9,1.4,1018,3.7,ìåñkìå,2.2,0
2024/11/15,ã‡,11300400,19483,1494285,2576,26165,15175580,0.1322,5.63,5.88,85.24,12760,0.9528,1.6594,0.745,0.098,8.76,0.3862,17070,580,2024,ã‡,20.4,22.9,18.7,0,1015,4.5,ñkìå,2.2,4
2024/11/16,ìy,10907000,18805,289215,499,24907,14445910,0.0265,5.66,5.89,85.24,13007,1.0085,1.6887,0.755,0.02,10.23,0.4241,19235,580,2024,ìy,20.2,21.3,19.2,0,1013.8,3.9,ñkìå,1.6,17.5
2024/11/17,ì˙,7707600,13289,938518,1618,16770,9726610,0.1218,5.58,5.79,85.02,9049,0.9703,1.5642,0.792,0.096,9.25,0.35,12294,580,2024,ì˙,20.4,25.5,17.4,4.8,1012.7,4.5,ìå,2.2,0
2024/11/18,åé,11314100,19507,2354430,4059,23139,13420550,0.2081,5.64,5.9,85.32,11664,0.9507,1.5508,0.843,0.175,8.79,0.3845,17148,580,2024,åé,17.4,22.4,13.4,9.9,1018.7,7.2,ñkñkìå,3.5,0
2024/11/19,âŒ,7560400,13035,1122840,1936,15676,9091880,0.1485,5.54,5.78,85.5,8660,0.9559,1.5395,0.832,0.123,8.92,0.3397,11626,580,2024,âŒ,14.2,17.2,12.1,4.2,1023.4,5.5,ñkìå,2.6,0
2024/11/21,ñÿ,6586300,11356,898471,1549,15082,8747330,0.1364,5.6,5.82,85.35,8647,0.9802,1.5441,0.753,0.103,9.51,0.35,10797,580,2024,ñÿ,14.7,19.9,10.9,0.9,1016.3,3.8,ñkêº,2.2,0
2024/11/22,ã‡,10160100,17517,1303901,2248,20702,12007270,0.1283,5.6,5.85,85.69,11368,0.976,1.5846,0.846,0.109,9.4,0.3914,16467,580,2024,ã‡,14.2,20.4,9,9.7,1016.8,5.8,êº,2.8,0
2024/11/23,ìy,11523700,19868,1794132,3093,23007,13343850,0.1557,5.62,5.86,85.66,12233,0.9611,1.5927,0.864,0.134,9.03,0.3914,17943,580,2024,ìy,11.8,18.5,7,7.6,1021,5.6,ìåñkìå,2.7,0
2024/11/24,ì˙,7199700,12413,2181157,3761,16212,9403130,0.303,5.56,5.79,85.21,8133,0.921,1.5866,0.766,0.232,8,0.3155,9930,580,2024,ì˙,10.8,17.3,6.3,9.2,1025.1,5.3,ñkìå,2.6,0
2024/11/25,åé,7620600,13139,889342,1533,16222,9408520,0.1167,5.53,5.75,85.6,9232,0.9919,1.5729,0.81,0.095,9.8,0.3724,12872,580,2024,åé,11.5,17.7,4.8,9.2,1024.9,4.7,ñkìå,2.6,0
2024/11/26,âŒ,6463600,11144,435699,751,13892,8057540,0.0674,5.53,5.75,85.24,8193,0.9472,1.4812,0.802,0.054,8.77,0.3707,9773,580,2024,âŒ,13.8,18.5,10.7,0.2,1013.9,7,êº,3.2,12.5
2024/11/27,êÖ,7511800,12951,1120027,1931,15090,8752400,0.1491,5.54,5.77,85.52,8746,0.958,1.547,0.858,0.128,8.98,0.3569,11628,580,2024,êÖ,12.5,18.2,7.6,5.3,1012.8,9.6,êºñkêº,4.5,0
2024/11/28,ñÿ,7526600,12977,1543182,2661,15568,9029270,0.205,5.51,5.73,85.44,8864,0.9345,1.5479,0.834,0.171,8.41,0.3552,10909,580,2024,ñÿ,11.5,15.8,8.6,5.1,1012.5,9.1,êº,3.7,0
2024/11/29,ã‡,10035000,17302,1148442,1980,21797,12641990,0.1144,5.55,5.81,85.45,11835,0.9807,1.6529,0.794,0.091,9.5,0.3638,16433,580,2024,ã‡,11,15.2,8.8,6.8,1010.5,8.2,êº,4,0
2024/11/30,ìy,10720000,18483,1662644,2867,22855,13255700,0.1551,5.58,5.83,85.61,11756,0.9507,1.6361,0.809,0.125,8.74,0.3845,16152,580,2024,ìy,11.9,18,5.2,8.3,1013.2,7.7,êºñkêº,3.8,0
2024/12/1,ì˙,6879700,11862,581348,1002,15790,9158010,0.0845,5.6,5.81,85.23,8775,0.9791,1.618,0.751,0.063,9.45,0.3655,11211,580,2024,ì˙,11,16.8,5.1,8.9,1016,4.5,êº,2.5,0
2024/12/2,åé,9702600,16729,1911221,3295,19392,11247310,0.197,5.53,5.77,85.38,10151,0.9451,1.5497,0.863,0.17,8.65,0.3741,14466,580,2024,åé,14,21.6,8.3,9.2,1016.6,4.3,êºñkêº,2.5,0
2024/12/4,êÖ,8627100,14874,2319547,3999,17522,10162960,0.2689,5.61,5.83,85.4,9402,0.93,1.5677,0.849,0.228,8.27,0.3293,12301,580,2024,êÖ,12.3,18.1,8.3,9.6,1015.4,5.2,êº,3,0
2024/12/5,ñÿ,7501100,12933,1452538,2504,15458,8965780,0.1936,5.62,5.86,85.53,8559,0.9617,1.5688,0.837,0.162,9.04,0.3483,11688,580,2024,ñÿ,11.1,16.8,6.5,8.5,1015.1,7.9,êºñkêº,4.2,0
2024/12/6,ã‡,10610800,18294,2135718,3682,22252,12906300,0.2013,5.6,5.85,85.48,11430,0.9651,1.6661,0.822,0.165,9.09,0.3948,16621,580,2024,ã‡,10.5,16.9,4.4,4.5,1017.2,6.4,êºìÏêº,2.4,0
2024/12/7,ìy,10113100,17436,3027231,5219,20952,12152090,0.2993,5.57,5.82,85.64,10953,0.9376,1.6125,0.832,0.249,8.42,0.3741,14685,580,2024,ìy,10.7,16,6.4,3,1018.5,6.1,êºìÏêº,3.1,0
2024/12/8,ì˙,6749000,11636,1692803,2919,14609,8473310,0.2508,5.59,5.81,84.82,7829,0.9168,1.5807,0.797,0.2,7.91,0.3172,9208,580,2024,ì˙,9.6,14.3,4.3,9.3,1018.5,8.3,êºñkêº,3.5,0
2024/12/9,åé,6585000,11353,590812,1019,13988,8113290,0.0897,5.58,5.82,85.21,8222,0.9912,1.5417,0.812,0.073,9.78,0.3603,11103,580,2024,åé,7.4,14.6,1.1,9.7,1020.6,4.2,êºñkêº,2.3,0
2024/12/10,âŒ,6963000,12005,392029,676,13518,7840340,0.0563,5.6,5.84,85.42,8279,0.998,1.5148,0.888,0.05,9.95,0.3603,11946,580,2024,âŒ,8.7,16.4,2.1,9.6,1018.6,4.1,êº,2.4,0
2024/12/11,êÖ,7472900,12884,1019450,1758,15089,8751610,0.1364,5.54,5.79,85.49,8824,0.9689,1.5359,0.854,0.116,9.24,0.3534,11907,580,2024,êÖ,9.8,15.5,5.3,4.2,1016,5.1,ñkêº,2.7,0
2024/12/12,ñÿ,7724000,13317,1746838,3012,16202,9396880,0.2262,5.57,5.82,85.43,8951,0.9479,1.5609,0.822,0.186,8.72,0.3448,11609,580,2024,ñÿ,10.6,18.2,4.1,9.1,1017.6,4.3,ìå,2.5,0
2024/12/13,ã‡,10271200,17709,1454847,2508,22115,12826440,0.1416,5.58,5.82,85.41,11526,0.964,1.6379,0.801,0.113,9.07,0.3741,16053,580,2024,ã‡,10,16.3,5.8,5.2,1015.8,8.3,êº,4.2,0
2024/12/14,ìy,11670500,20122,2399407,4137,23336,13535140,0.2056,5.58,5.82,85.43,11987,0.9621,1.6272,0.862,0.177,9.04,0.3828,18181,580,2024,ìy,8,12.9,3.7,9.4,1018.9,7.8,êºñkêº,3.9,0
2024/12/15,ì˙,12920500,22277,3300823,5691,24420,14163390,0.2555,5.57,5.8,85.35,12427,0.9348,1.5585,0.912,0.233,8.41,0.3534,18738,580,2024,ì˙,7.7,14.1,2.4,8.8,1019.5,7.9,êº,3.3,0
2024/12/16,åé,7524800,12974,2632438,4539,15511,8996250,0.3498,5.57,5.81,85.56,8122,0.9129,1.569,0.836,0.293,7.84,0.3,10169,580,2024,åé,8.5,14.6,4,8.8,1018.9,8,êº,3.3,0
2024/12/17,âŒ,9141200,15761,1379150,2378,18641,10811980,0.1509,5.64,5.9,85.4,9845,0.9421,1.5352,0.845,0.128,8.59,0.35,13541,580,2024,âŒ,8.2,14.8,2.6,4.1,1020.7,5.8,êº,2.6,0
2024/12/19,ñÿ,7924600,13663,1108794,1912,16308,9458700,0.1399,5.64,5.91,85.74,9144,0.9764,1.5447,0.838,0.117,9.42,0.3621,12865,580,2024,ñÿ,7.1,14,1.7,9.6,1021,6.7,ñkìå,2.9,0
2024/12/20,ã‡,10165700,17527,1787204,3081,20832,12082310,0.1758,5.65,5.92,85.36,11106,0.9632,1.5752,0.841,0.148,9.08,0.3828,15916,580,2024,ã‡,7.8,14,1.4,6.7,1021,5.2,ñkêº,2.7,0
2024/12/21,ìy,11625500,20044,1022656,1763,23664,13725300,0.088,5.65,5.93,85.62,12668,0.9797,1.6852,0.847,0.075,9.47,0.3879,18979,580,2024,ìy,11.6,18,8.1,6.6,1014,10.2,êº,4.9,0
2024/12/22,ì˙,9147700,15772,2794922,4819,17157,9950990,0.3055,5.66,5.9,85.47,9386,0.921,1.5098,0.919,0.281,8.13,0.3276,12818,580,2024,ì˙,7.6,12.3,2.8,9.4,1018.1,8.1,êº,4.5,0
2024/12/23,åé,6607900,11393,630468,1087,14037,8141690,0.0954,5.64,5.88,85.68,8356,0.9869,1.5707,0.812,0.077,9.67,0.3621,11020,580,2024,åé,6.3,13.4,-0.1,7.3,1021.6,5,êºñkêº,2.8,0
2024/12/24,âŒ,7524100,12973,787892,1358,14995,8697150,0.1047,5.57,5.81,85.55,8806,0.9714,1.5503,0.865,0.091,9.29,0.3707,12058,580,2024,âŒ,8.1,14.8,2.3,9.7,1023.4,5.4,êº,2.9,0
2024/12/25,êÖ,8241100,14209,1899888,3276,16054,9311200,0.2305,5.61,5.84,85.69,9020,0.9432,1.5326,0.885,0.204,8.62,0.3483,12248,580,2024,êÖ,8.8,15.5,1.5,7.2,1024.4,8.6,êº,3.3,0
2024/12/26,ñÿ,7708500,13291,288758,498,16542,9594260,0.0375,5.59,5.85,85.48,9564,0.9892,1.5695,0.803,0.03,9.73,0.3672,12933,580,2024,ñÿ,11.8,16.1,8.5,5.3,1019.2,8.4,êº,4.7,0
2024/12/27,ã‡,10420200,17966,2429823,4189,20041,11624030,0.2332,5.61,5.86,85.7,11139,0.9471,1.5631,0.896,0.209,8.71,0.3638,15641,580,2024,ã‡,8.8,12.2,5.8,4.4,1019.4,11.6,êº,6,0
2024/12/28,ìy,10045300,17319,1346089,2321,19488,11302790,0.134,5.58,5.83,85.72,11286,0.9727,1.5806,0.889,0.119,9.33,0.3948,16161,580,2024,ìy,6.7,10.6,1.9,7.3,1019,9.1,êºñkêº,4.5,0
2024/12/29,ì˙,9325300,16078,1883812,3248,16758,9719840,0.202,5.61,5.85,85.85,10012,0.9399,1.5539,0.959,0.194,8.57,0.3603,13780,580,2024,ì˙,5.9,13.4,-0.2,9.6,1023.3,5.7,ìåñkìå,2.5,0
2024/12/30,åé,6226800,10736,1153065,1988,10871,6305230,0.1852,5.62,5.86,85.67,7325,0.9528,1.5193,0.988,0.183,8.9,0.331,9553,580,2024,åé,8.3,16.5,1.4,5.4,1021.2,5.5,êº,2.7,0
2024/12/31,âŒ,6426700,11081,1313390,2264,12519,7260980,0.2044,5.58,5.83,86.22,7792,0.9385,1.5747,0.885,0.181,8.51,0.2966,9428,580,2025,âŒ,11.3,16.6,4.8,8.3,1013.7,9.6,êº,4.2,0
2025/1/1,êÖ,9592825,16539,2537410,4375,19235,11156080,0.2645,5.58,5.83,85.63,10579,0.9232,1.5935,0.86,0.227,8.1,0.3241,13396,580,2025,êÖ,6.3,13.6,0.2,9.8,1019.5,4.7,ñkêº,2.7,0
2025/1/2,ñÿ,10139250,17481,2160853,3726,21105,12240830,0.2131,5.57,5.82,85.44,11397,0.948,1.6121,0.828,0.177,8.68,0.3793,15181,580,2025,ñÿ,7.7,14.7,2,9.6,1019,5.1,êºñkêº,2.8,0
2025/1/3,ã‡,12025200,20733,2168158,3738,24712,14333220,0.1803,5.56,5.78,85.27,12765,0.9628,1.6507,0.839,0.151,9.03,0.3845,18731,580,2025,ã‡,8,15.3,2.6,9.7,1018.9,8,êº,3.8,0
2025/1/4,ìy,9957600,17168,1714540,2956,21078,12225300,0.1722,5.54,5.77,85.4,11414,0.9738,1.6833,0.815,0.14,9.3,0.3655,15973,580,2025,ìy,5.3,12.7,-1.8,9.7,1023.3,6.4,êº,3,0
2025/1/5,ì˙,7699700,13275,1968117,3393,16535,9590500,0.2556,5.59,5.78,84.98,8645,0.9369,1.5537,0.803,0.205,8.43,0.3345,11195,580,2025,ì˙,7.3,14.2,0.4,7.1,1021.7,5.1,ñkêº,2.9,0
2025/1/6,åé,7623200,13143,2288674,3946,15894,9218370,0.3002,5.57,5.77,85.1,8599,0.9144,1.5623,0.827,0.248,7.89,0.3069,10371,580,2025,åé,11.1,16.5,7.3,5.5,1012.1,9.8,êº,4,12
2025/1/8,êÖ,11714000,20197,1624821,2801,23044,13365450,0.1387,5.64,5.89,85.53,11975,0.9747,1.582,0.876,0.122,9.37,0.3793,18923,580,2025,êÖ,7.1,13.5,2.5,6.3,1018.3,6.8,êºñkêº,2.9,0
2025/1/9,ñÿ,8074200,13921,1545118,2664,16301,9454620,0.1914,5.63,5.88,85.88,9321,0.9722,1.5531,0.854,0.163,9.32,0.35,12971,580,2025,ñÿ,6.4,10.6,2.8,6.3,1017.1,10.2,êºñkêº,4.6,0
2025/1/10,ã‡,10460300,18035,824925,1422,21729,12602690,0.0789,5.68,5.93,85.69,11647,0.9807,1.5853,0.83,0.065,9.51,0.4069,17160,580,2025,ã‡,3.2,8.2,-0.2,9.2,1024.2,7.3,êºñkêº,4.2,0
2025/1/11,ìy,11493000,19816,1243405,2144,23108,13402610,0.1082,5.67,5.93,85.8,12440,0.9854,1.6585,0.858,0.093,9.62,0.3914,19068,580,2025,ìy,4.7,10.5,-2.1,7.1,1025,7.3,êºñkêº,3.1,0
2025/1/12,ì˙,10827200,18668,2105562,3630,21631,12545800,0.1945,5.65,5.91,85.53,11363,0.937,1.5928,0.863,0.168,8.44,0.3741,15755,580,2025,ì˙,5.8,11.9,2.7,5.9,1019.8,7.8,êº,4,0
2025/1/13,åé,6391200,11019,1736109,2993,13312,7720980,0.2716,5.61,5.86,85.13,7678,0.9439,1.551,0.828,0.225,8.62,0.3328,9499,580,2025,åé,6.4,13,-0.5,9.8,1023.5,8.3,êº,3.4,0
2025/1/14,âŒ,6638100,11445,765417,1320,13571,7871370,0.1153,5.59,5.83,85.55,7997,0.9598,1.5397,0.843,0.097,9.02,0.3276,10320,580,2025,âŒ,8.3,16.2,1.5,9.2,1023.8,6,êºñkêº,2.9,0
2025/1/15,êÖ,7572200,13056,2198021,3790,14358,8327420,0.2903,5.59,5.83,84.97,8275,0.9211,1.5115,0.909,0.264,8.13,0.2983,10617,580,2025,êÖ,8.3,13.5,2.6,4.2,1020.3,10.3,êºñkêº,4.6,0
2025/1/16,ñÿ,7152500,12332,1266868,2184,15422,8944550,0.1771,5.6,5.84,85.46,8699,0.9614,1.5681,0.8,0.142,9.03,0.369,11134,580,2025,ñÿ,4.3,10.2,-2,9.8,1022.1,9.1,êºìÏêº,3.6,0
2025/1/17,ã‡,10006200,17252,777715,1341,21811,12650650,0.0777,5.64,5.91,85.74,11762,0.9813,1.6355,0.791,0.061,9.52,0.3724,16419,580,2025,ã‡,6,14.1,-1.3,9.9,1021.9,5.3,êº,2.6,0
2025/1/18,ìy,10325100,17802,2242841,3867,21482,12459500,0.2172,5.66,5.92,85.38,10992,0.9334,1.6304,0.829,0.18,8.29,0.3466,14763,580,2025,ìy,6.6,13.7,0.2,8,1021.7,3.8,êºñkêº,2.6,0
2025/1/19,ì˙,7805900,13458,780988,1347,16136,9358700,0.1001,5.59,5.83,85.48,9268,0.9695,1.5757,0.834,0.083,9.24,0.3707,12433,580,2025,ì˙,10,17,5.2,7.3,1015.5,4.2,ìåìÏìå,2.6,0
2025/1/20,åé,11268400,19428,802678,1384,23288,13506830,0.0712,5.65,5.91,86.08,12522,0.9884,1.5815,0.834,0.059,9.71,0.4155,18861,580,2025,åé,10.2,17.1,3.9,9.9,1012.9,6.1,êºìÏêº,3.2,0
2025/1/21,âŒ,7048500,12153,2133479,3678,14524,8424120,0.3027,5.61,5.85,85.52,8100,0.9383,1.5725,0.837,0.253,8.46,0.3276,10281,580,2025,âŒ,9.2,15.8,4.8,9.7,1017.1,5.3,êº,2.7,0
2025/1/23,ñÿ,7935700,13682,827379,1427,16612,9634890,0.1043,5.6,5.83,85.39,9393,0.9782,1.5683,0.824,0.086,9.45,0.3603,12936,580,2025,ñÿ,10.8,17,5.2,3.6,1020.4,5.5,ñkêº,2.6,0
2025/1/24,ã‡,10766300,18563,3095490,5337,22226,12890950,0.2875,5.62,5.87,85.36,11113,0.9118,1.6124,0.835,0.24,7.78,0.3483,14440,580,2025,ã‡,11.3,16.5,7.7,1.4,1018.9,4,ìåñkìå,2.3,0
2025/1/25,ìy,10435500,17992,1882810,3246,21797,12642090,0.1804,5.61,5.85,85.34,11434,0.9617,1.6618,0.825,0.149,9,0.3793,16196,580,2025,ìy,10.4,14.9,6.7,4.3,1018.2,9.3,ñkìå,4.8,0
2025/1/26,ì˙,7935600,13682,915605,1579,16334,9473610,0.1154,5.57,5.8,85.39,9234,0.9673,1.5844,0.838,0.097,9.18,0.35,12559,580,2025,ì˙,9.1,12.7,2.4,9.8,1018.9,8.8,ñkìå,4,0
2025/1/27,åé,7462400,12866,2227464,3840,14285,8285120,0.2985,5.58,5.79,85.68,8029,0.9168,1.5286,0.901,0.269,8,0.3069,10296,580,2025,åé,8.1,12.2,4.9,2.6,1013.1,7.6,êº,3.4,5
2025/1/28,âŒ,7063800,12179,1390280,2397,15016,8709400,0.1968,5.59,5.81,85.38,8427,0.9585,1.6152,0.811,0.16,8.93,0.3379,10874,580,2025,âŒ,6.6,11.3,2.3,8.2,1015.8,10.2,êºñkêº,5.6,0
2025/1/29,êÖ,7430500,12811,1043955,1800,14492,8405640,0.1405,5.59,5.81,85.7,8625,0.9873,1.5446,0.884,0.124,9.69,0.3534,12411,580,2025,êÖ,6.5,11.2,4,9.3,1019.8,10,êº,5.9,0
2025/1/30,ñÿ,7412500,12780,426719,736,15856,9196730,0.0576,5.56,5.78,85.69,9117,0.9813,1.5606,0.806,0.046,9.53,0.369,12181,580,2025,ñÿ,6.4,13,1.5,10.3,1023.9,5.9,êº,3,0
2025/1/31,ã‡,10718600,18480,2561338,4416,22414,12999880,0.239,5.6,5.84,85.56,11347,0.9423,1.6124,0.825,0.197,8.54,0.3517,15791,580,2025,ã‡,6.8,13.2,0.2,9.8,1024.6,5.4,êºñkêº,3.1,0
2025/2/1,ìy,10367000,17874,1803587,3110,21787,12636540,0.174,5.64,5.9,85.38,11152,0.9418,1.6081,0.82,0.143,8.53,0.3776,15254,580,2025,ìy,9.7,13.8,5.9,0,1014.8,5.1,ñkñkìå,2.3,66
2025/2/2,ì˙,10800700,18622,2094066,3610,22062,12796030,0.1939,5.61,5.82,85.34,11429,0.9725,1.5716,0.844,0.164,9.31,0.3741,17338,580,2025,ì˙,11.9,14.3,9.6,0.3,1010.2,7.6,ñkìå,2.3,0
2025/2/3,åé,7262000,12521,1583399,2730,15635,9068460,0.218,5.6,5.83,85.69,8390,0.9358,1.5906,0.801,0.175,8.38,0.3172,10490,580,2025,åé,9.4,13.7,4.5,6.9,1011.1,11.1,êº,5.3,0
2025/2/5,êÖ,8535000,14716,2266602,3908,17714,10274090,0.2656,5.69,5.95,85.65,9528,0.9556,1.5914,0.831,0.221,8.87,0.3362,13057,580,2025,êÖ,3.4,7.3,0.5,9.3,1014.1,9.7,êºñkêº,5.8,0
2025/2/6,ñÿ,8102600,13970,1625872,2803,16149,9366630,0.2007,5.65,5.89,85.76,8837,0.947,1.5361,0.865,0.174,8.72,0.3172,12178,580,2025,ñÿ,4.3,9.3,1.1,10,1017.6,9.2,êºñkêº,4.8,0
2025/2/7,ã‡,10094400,17404,1643709,2834,22018,12770330,0.1628,5.69,5.92,85.89,11473,0.9733,1.6787,0.79,0.129,9.29,0.381,16170,580,2025,ã‡,3.9,9.4,-0.3,3.8,1015.7,12.6,êºñkêº,5.1,0.5
2025/2/8,ìy,9451900,16296,958174,1652,21717,12596070,0.1014,5.66,5.88,85.6,11193,0.9811,1.6619,0.75,0.076,9.5,0.3879,15476,580,2025,ìy,2.5,7.4,-1.4,10.4,1020.7,9.5,êºñkêº,5.1,0
2025/2/9,ì˙,7507000,12943,930387,1604,16512,9576780,0.1239,5.59,5.82,85.59,9264,0.9812,1.5988,0.784,0.097,9.52,0.3586,12321,580,2025,ì˙,3.4,10.3,-2.9,10.4,1022.2,7.7,êº,3.5,0
2025/2/10,åé,10484400,18077,2012324,3470,21909,12706940,0.1919,5.59,5.82,86,11362,0.9564,1.6174,0.825,0.158,8.9,0.3672,16082,580,2025,åé,5.3,11.9,-1.3,10.2,1022.2,7.3,êº,4.4,0
2025/2/11,âŒ,6934000,11955,1419958,2448,14508,8414820,0.2048,5.59,5.82,85.68,8389,0.9526,1.5403,0.824,0.169,8.85,0.319,10575,580,2025,âŒ,5.6,11.8,0.5,10.2,1025.6,4.7,ñkêº,2.8,0
2025/2/12,êÖ,7460100,12862,1327375,2289,14903,8643970,0.1779,5.59,5.82,85.68,8538,0.9746,1.5415,0.863,0.154,9.37,0.3517,12051,580,2025,êÖ,8.5,14.5,3.1,0,1016.2,11.1,êº,3.5,16.5
2025/2/13,ñÿ,7859100,13550,737398,1271,18361,10649130,0.0938,5.61,5.84,85.59,9510,0.9809,1.6329,0.738,0.069,9.49,0.369,12864,580,2025,ñÿ,8.7,13.9,3.7,0.8,1016,11.5,êº,4.6,0
2025/2/14,ã‡,11377800,19617,1175270,2026,25015,14508450,0.1033,5.64,5.88,85.58,12519,0.9837,1.6562,0.784,0.081,9.56,0.4034,18763,580,2025,ã‡,7.4,13.3,0.6,10.6,1018.8,5.8,ìåìÏìå,3.2,0
2025/2/15,ìy,11915600,20544,2790728,4812,25515,14798690,0.2342,5.64,5.88,85.37,12441,0.9239,1.6329,0.805,0.189,8.05,0.3293,16544,580,2025,ìy,10.7,16.2,5.5,2.2,1016.6,3.9,ìÏìå,2.4,1.5
2025/2/16,ì˙,8339600,14379,1302250,2245,17630,10225250,0.1562,5.6,5.83,85.92,9317,0.9681,1.5697,0.816,0.127,9.2,0.3448,13229,580,2025,ì˙,10.4,15.6,8.1,2.6,1012.9,6.6,êº,2.4,12
2025/2/17,åé,11332700,19607,1999780,3460,23768,13737710,0.1765,5.68,5.94,85.74,11678,0.9806,1.5653,0.825,0.146,9.51,0.3893,18647,578,2025,åé,10,15.1,5.5,10.3,1015.4,10.3,êº,5.5,0
2025/2/18,âŒ,8029500,13892,2369949,4100,17135,9904040,0.2952,5.59,5.83,85.45,8974,0.9106,1.5359,0.811,0.239,7.85,0.2976,10899,578,2025,âŒ,7.4,12.9,3.4,10.1,1018.2,8.5,êº,5.1,0
2025/2/19,êÖ,8292300,14347,1677461,2902,17869,10328290,0.2023,5.61,5.83,85.51,9423,0.9475,1.5992,0.803,0.162,8.66,0.3287,12427,578,2025,êÖ,6.5,12.3,2.7,10.8,1021.1,9.3,êº,5.2,0
2025/2/20,ñÿ,9992700,17288,1370144,2370,21657,12517660,0.1371,5.66,5.91,85.71,11445,0.9591,1.6192,0.798,0.109,8.95,0.3789,15472,578,2025,ñÿ,6,11.8,0.7,10.5,1023.5,5.8,ìåìÏìå,2.9,0
2025/2/21,ã‡,9643600,16684,1461325,2528,22492,13000270,0.1515,5.64,5.88,85.44,11167,0.954,1.6845,0.742,0.112,8.77,0.3547,14633,578,2025,ã‡,7.4,12.8,4.8,5.1,1023.3,5.8,êº,3.7,0
2025/2/22,ìy,8969400,15518,1498360,2592,19948,11529950,0.1671,5.66,5.89,85.55,10600,0.9587,1.6268,0.778,0.13,8.93,0.3581,13855,578,2025,ìy,6.3,12.2,1.6,10.8,1025.6,8.4,êº,4.7,0
2025/2/23,ì˙,7371600,12754,1643480,2843,15604,9019400,0.2229,5.6,5.84,85.41,8373,0.9424,1.5765,0.817,0.182,8.56,0.3045,10911,578,2025,ì˙,5.9,12,2.9,5.2,1024.6,11.6,êº,4.7,0
2025/2/24,åé,6994100,12101,1767751,3058,15097,8726040,0.2527,5.59,5.83,85.64,8078,0.9249,1.5473,0.802,0.203,8.16,0.308,9877,578,2025,åé,4.8,9.9,1,11,1026.1,9.1,êº,5.3,0
2025/2/25,âŒ,6658700,11520,657369,1137,14571,8422060,0.0987,5.59,5.8,85.77,8253,0.9874,1.5796,0.791,0.078,9.68,0.2993,11151,578,2025,âŒ,7.1,15.6,-2.1,10.8,1026.2,7.6,êºìÏêº,3.7,0
2025/2/26,êÖ,7125600,12328,1544372,2672,16353,9452280,0.2167,5.58,5.81,85.26,8430,0.9357,1.5653,0.754,0.163,8.39,0.3097,10341,578,2025,êÖ,11.5,17.9,7.9,10.5,1021.7,7.5,êº),3.4,0
2025/2/27,ñÿ,9445000,16341,2624635,4541,20317,11743080,0.2779,5.61,5.84,85.65,10423,0.9301,1.6147,0.804,0.224,8.22,0.3495,13437,578,2025,ñÿ,10.6,15.7,3.7,7.8,1021.6,5.9,êº,3,0.5
2025/2/28,ã‡,9160500,15849,1866668,3230,20799,12021690,0.2038,5.62,5.84,85.26,10703,0.936,1.6255,0.762,0.155,8.36,0.3633,13242,578,2025,ã‡,13.3,20.3,9.3,4.8,1018.8,4.3,ìå,1.9,5
2025/3/1,ìy,8029500,13892,1952247,3378,17168,9923200,0.2431,5.58,5.8,85.13,9200,0.9238,1.5777,0.809,0.197,8.09,0.3045,11241,578,2025,ìy,15.7,20.8,10.8,7.9,1018.5,5.9,ìåìÏìå,2.6,0
